"","value","year","filename"
"3423","",1958,"sim_newsweek-us_1958-04-07_51_14.txt"
"3424","Is it politics? The evidence here is circumstantial but compelling. The number thirteen, or half the maximum period of payments coincided with the figure originally urged by various pressure groups, bills in Congress, and other politically inspired suggestions. Moreover, when the President made the suggestion House Majority Leader John W. McCormack and Ways and Means Committee chairman Wilbur Mills promptly topped the figure thirteen with bills to provide sixteen weeks of additional payments. Then ""liberal"" Republican Senator Case of New Jersey with several Republican colleagues topped the Democrats with a bill to provide payments until the end of the year to anyone who exhausts his presently legal payments in 1958.",1958,"sim_newsweek-us_1958-04-07_51_14.txt"
"3425","",1958,"sim_newsweek-us_1958-04-07_51_14.txt"
"3426","This recession is being used as a means to achieve the federalization of the whole system of unemployment compensation, an objective which has been sought by the CIO, by some elements in the AFL, and ""liberal"" members of Congress for years. One has only to compare the resolution of the AFLCIO passed in December with bills introduced in the Senate and House by Sen. John Kennedy and Rep. E.J. McCarthy to recognize this. The President's plan, while professedly temporary, would open the door to indefinite extension of Federal power over what is and should be an essentially state problem.",1958,"sim_newsweek-us_1958-04-07_51_14.txt"
"3427","",1958,"sim_newsweek-us_1958-04-07_51_14.txt"
"3428","",1958,"sim_newsweek-us_1958-04-07_51_14.txt"
"3429","Here's the extracted text and headline from the provided PDF, formatted to avoid overlapping text from the two columns:",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3430","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3431","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3432","**Perspective**",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3433","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3434","**TeenAge Criminals**",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3435","by Raymond Moley",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3436","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3437","The picture of juvenile crime is that vividly brought out in the latest FBI report. Juvenile burglaries and larcenies went up from approximately 36,000 in 1950 to nearly 100,000 in 1957. Altogether, last year 47 percent of those arrested for murder, manslaughter, rape, robbery, aggravated assault, burglary, larceny, and auto theft were under 18 years.",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3438","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3439","Political thinking, under the influence of the socalled school of environmental or social causation, uses this record to increase outlays for Federal housing and other supposed cures for delinquency.",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3440","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3441","Environment, however, is not just grimy tenements and baseball in the streets, or the lack of boys' clubs, libraries, and public housing. A strong personality, which can be projected into a life of spectacular crime or spectacular and honorable success, to a large degree, creates its own environment. A young Al Smith living in poor but decent surroundings and working in the fish market could, under the kindly tutelage of district leader Foley, dream of public life in the legislature and beyond.",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3442","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3443","**REVOLUTIONARY FINDINGS**",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3444","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3445","A great light has been thrown on the problem by the finest, most thorough, and convincing study of juvenile delinquency by Dr. Sheldon Glueck, Roscoe Pound Professor of Law at Harvard, and his wife, Dr. Eleanor Glueck. For 32 years these two have laid bare a series of facts which throw causation into proper perspective. I have asked Sheldon Glueck for a brief statement of the major conclusions of their ""research magnificent."" He has given me the following for publication:",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3446","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3447","""What makes one an Al Smith and the other an Al Capone?",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3448","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3449","""It is of course a cliché that both heredity and environment are involved.' Yet American criminologists have centered their attention almost exclusively on the social and cultural causes of misconduct.",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3450","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3451","""In a research Mrs. Glueck and I conducted, we found that 60 percent of 500 delinquents compared with 30 percent of 500 matched nondelinquents are of the closely knit, muscular mesomorphic constitution; that the delinquents are more restless, adventurous, impulsive, energetic than the control group; that such differences are related to body structure; that boys of various body types—including the fragile, linear ectomorph and the round, easygoing endomorph—respond differently to similar environmental pressures.",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3452","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3453","""This does not mean, of course, that environmental and cultural influences are not important. But it does indicate, for example, that there is a need for different forms of school curricula and recreational activity for boys of varied body build.",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3454","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3455","**THE CAUSE WITHIN**",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3456","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3457","""There is also need for establishing a system of social priorities in coping with delinquents. Our researches have shown that ninetenths of delinquent behavior begins at 10 years of age and under, 50 percent at 8 or less; that it is feasible by means of a predictive device we have evolved to identify, very early in childhood, those youngsters who are likely to become delinquent unless effective intervention occurs; that society must place its greatest emphasis of time, skill, and money on childhood aberrations, since it is reasonable to assume that the earlier the remedy the more promising the cure.",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3458","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3459","""Cause,"" he says, ""is a totality of conditions within the individual which tend to press toward instinctual and antisocial behavior overbalancing inhibitions within him which tend to draw him back toward socially acceptable conduct.""",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3460","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3461","An eminent clinical psychologist has commented concerning the Glueck studies: ""They, more than others, have realized that criminology in particular has been under bondage to the compulsions of intellectual and social fashion; and out of their insight has come a fruitful and productive resolve to strike the chains of that slavery. In this sense, then, they deserve to be regarded as pioneers.",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3462","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3463","In the light of the Gluecks' revolutionary findings, it is high time that foundations, political officeholders, and others concerned with crime abandoned fallacious concentration on what is outside and looked inside these young hoodlums.",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3464","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3465","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3466","**""TORTURE TESTED""**",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3467","for top performance",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3468","**HYSTER INDUSTRIAL TRUCKS**",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3469","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3470","Severe mud conditions, extreme temperatures, steep grades and overloading are only a part of lift truck testing at the Hyster Proving Grounds. Results of these ""torture tests"" help make Hyster Industrial Trucks the most dependable top performers in materials handling.",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3471","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3472","Let your Hyster dealer (consult yellow pages) show you how Hyster Industrial Trucks give you the finest onthejob performance—or write Hyster Company, Industrial Truck Division, Box 847, Danville, Illinois.",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3473","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3474","",1958,"sim_newsweek-us_1958-05-12_51_19.txt"
"3475","**Perspective**",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3476","",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3477","**The Grand Inquest**",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3478","_by Raymond Moley_",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3479","",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3480","Since Adam Clayton Powell Jr. is under indictment and facing trial, it would be improper to comment here on the merits of the case. But one aspect of this prosecution merits attention far more than the guilt or innocence of an individual. It is the potentiality of the grand jury in our system of government. The powers of this institution have been greatly overshadowed by prosecuting officers in the past generation or more. In fact, in most cases it has become a mere rubber stamp for registering decisions made in advance by lawenforcement officers.",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3481","",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3482","But its part in the Powell case well illustrates what it might be as a means of law enforcement when the more commonly known agencies fail. Indeed, it might well serve as a means of inquiring why they do fail. In the Powell case, a Federal grand jury began to examine evidence presented to it by the U.S. Attorney's office in New York back in December 1956. Three months later, the U.S. Attorney's office discontinued this activity, and the grand jury was off the case for many months. But in April of this year the able and independent foreman and some of his fellow members demanded that the case be reactivated and threatened that if the U.S. Attorney took no action they would exercise their legal right to meet by themselves and carry on. The U.S. Attorney responded, and Powell was indicted.",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3483","",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3484","**GREAT POWERS**",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3485","",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3486","The grand jury, or as it was once called, the grand inquest, came into being in England 800 years ago under the Assize of Clarendon. It was created as a group of select citizens empaneled in the king's name and empowered to probe into all manner of charges of wrongdoing, not only against individuals but against public officials. Its proceedings were protected by an oath of secrecy; its freedom was unhampered by rules of evidence, and all and sundry might come to it with complaints.",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3487","",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3488","The quaint oath administered to the foreman at that time, the major terms of which still survive in our laws and procedure, suggests the grand jury's special power. It should ""diligently inquire and true presentment make, of all such matters and things as shall be given you in charge, or which otherwise come to your knowledge, concerning this present service."" It can indict for unlawful behavior and make general reports on agencies and processes of government.",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3489","",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3490","These great powers still reside, mostly unused, in this institution not only in our Federal system but in the state courts. Able and independent citizens when vested with this power may take the initiative in matters which for one reason or another have languished unheeded by other lawenforcement officers.",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3491","",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3492","**ENFORCING TH**",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3493","",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3494","An instance is the prohibition embodied in the TaftHartley Act of 1947 against the use of general funds of unions in Federal primaries and elections. That law added to an existing prohibition against corporations a provision making it a Federal offense for ""any labor organization to make a contribution or expenditure"" in connection with the election of any candidate for Federal office.",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3495","",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3496","Under this law the United States brought charges against the UAW and secured an indictment in Michigan. A Federal judge in that state dismissed the indictment, but the Supreme Court, in a strong opinion in 1957, reinstated it. The case was tried, and an acquittal was handed down by the trial jury.",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3497","",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3498","It should be clear to anyone who examines this case that a very weak and inadequate set of facts was selected upon which to rest the indictment. Since the acquittal, the law has practically been a dead letter. Meanwhile, the power of certain unions has become a major factor in elections and will in the present year loom in certain states and communities as a deciding factor.",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3499","",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3500","What is needed is a thorough investigation of certain unions' books and of the activities of the political arms of the unions in Congressional elections. This might well be a very useful exercise of the power of Federal grand juries in some of the many Federal districts in which union activity has been or is being exercised in the selection of members of Congress.",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3501","",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3502","Newsweek, June 16, 1958",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3503","",1958,"sim_newsweek-us_1958-06-16_51_24.txt"
"3504","Perspective",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3505","Registered",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3506","U.S. Patent Office",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3507","",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3508","Crisis in California",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3509","by Raymond Moley",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3510","",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3511","THE political chips are down in Cal",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3512","ifornia, and they represent im",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3513","mense values to all of us. The fate",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3514","of Senator Knowland in his campaign",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3515","for the governorship against Attorney",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3516","General Edmund G. Brown is inci",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3517","dental. Knowland can live with his",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3518","conscience, since he stands without",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3519","compromise on the most vital of do",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3520","mestic issuesthe right of a man to",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3521","work at his trade, free from forced",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3522","union membership.",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3523","",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3524","But over the nation the defeat of",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3525","Knowland would have great repercus",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3526","sions. Our twoparty system, already",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3527","weakened, would crumble. Republi",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3528","cans would either accept a minor role",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3529","in national affairs or surrender to a",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3530","metoo course. The Democratic Party",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3531","would fall more deeply into captivity",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3532","to the AFLCIO COPE political ma",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3533","chine. This power is already supreme",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3534","in Michigan, Oregon, and to a degree",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3535","in several other states. Democrats",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3536","who cherish the Wilsonian liberal",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3537","tradition would see the party of their",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3538","traditions become a labor party, just",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3539","as the British Liberals were engulfed",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3540","by the Socialists.",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3541","",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3542","The California Legislature after",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3543","1960 would gerrymander the state so",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3544","that a probable 25 of its coming 38",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3545","representatives in the House in",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3546","Washington would be elected by the",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3547","unioncontrolled Democratic Party in",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3548","the state. This would be a sufficient",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3549","number to swing the ideological bal",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3550","ance in the House for ten years.",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3551","",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3552","KNOWLAND CAN WIN",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3553","",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3554","This margin, added to the present",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3555","""liberal"" bloc in Congress, would as",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3556","sure more inflationary spending, pro",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3557","gressive invasion of the states and",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3558","of economic life, drastic weakening",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3559","of TaftHartley, and ultimate welfare",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3560","statism. All over the nation most em",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3561","ployers who have resisted the closed",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3562","shop would be overwhelmed, and a",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3563","great union monopoly would emerge.",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3564","Basic liberties, guarded by a two",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3565","party, classless society, would be still",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3566","more gravely endangered.",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3567","",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3568","Such considerations should move",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3569","conservatives in California to intense",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3570","activity while there is still time. In",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3571","difference, selfishness, and a hypnosis",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3572","induced by the apparent innocence of",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3573","""Pat"" Brown permitted the primary to",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3574","go by default. The Republican or",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3575","ganization alone cannot do the job.",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3576","Power must be added by Knowland",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3577","himself and by those Democrats who",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3578","share his principles.",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3579","",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3580","And it can be won. In 1934 Upton",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3581","Sinclair overwhelmed his opponent in",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3582","the primary, only to be beaten in the",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3583","election by an aroused citizenry. Tak",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3584","ing into account the growth of the",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3585","state since 1934, the margin of",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3586","change in that election would win",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3587","for Knowland this year. In 1946",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3588","Knowland trailed his opposition in the",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3589","primary but defeated Will Rogers Jr.",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3590","in the election. The pickup then was",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3591","630,000. The pickup needed now is",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3592","less24 votes per precinct.",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3593","",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3594","THE MARKET FOR VOTES",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3595","",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3596","The votes to win are there. More",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3597","than 900,000 registered Republicans",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3598","and 1.4 million registered Democrats",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3599","were missing in the primary. Among",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3600","those Democrats are tens of thou",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3601","sands of conservatives who are polit",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3602","ically homeless since the unions have",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3603","taken over their party. These ab",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3604","stainers in both parties provide the",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3605","market for vigorous canvassing in the",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3606","precincts by selfemployed business",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3607","men, salesmen, doctors, farmers, den",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3608","tists, engineers, wage earners who",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3609","have their right to work at stake, and",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3610","the wives of those workers. (The",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3611","workers' wives turned the Labor tide",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3612","in Britain in 1950.) These can win if",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3613","they work. It is their vital interests",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3614","that are concerned.",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3615","",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3616","The primary result was not a de",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3617","feat for the righttowork principle.",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3618","The opposition had been mobilizing",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3619","for a year or more. Knowland's sup",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3620","port was undermanned and under",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3621","financed, and no real effort was made",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3622","to present the case to the voters. But",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3623","a reliable poll before the primary in",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3624","dicated a very considerable majority",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3625","for the righttowork principle.",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3626","",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3627","Knowland's opponent suggests to",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3628","me the man, now forgotten, who ran",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3629","against Taft in Ohio in 1950an ordi",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3630","nary, runofthemill politician, fairly",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3631","well known around county court",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3632","houses, who has never taken much of",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3633","a stand on any issue except on right",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3634","to work, in line with the union bosses",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3635","whose votes he needs to win.",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3636","",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3637","The choice should be obvious.",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3638","Also, the priceless values that might",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3639","be lost in a fog of indifference.",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3640","",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3641","Newsweek, July 21, 1958",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3642","",1958,"sim_newsweek-us_1958-07-21_52_3.txt"
"3643","**Perspective**",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3644","",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3645","**Smith of Virginia**",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3646","by Raymond Moley",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3647","",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3648","IF THIS observer were to name the",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3649","Most Valuable Member in this and",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3650","several preceding Congresses, he",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3651","would be hard put to choose between",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3652","two gentlemen from Virginia, the indispensable Byrd and the man affectionately known as “Judge” Smith.",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3653","Howard Worth Smith resigned a",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3654","judgeship to run for Congress 28 years",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3655","ago and has served continuously since.",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3656","Even beyond the potent Speaker, he",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3657","is the man to be reckoned with by any",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3658","member or interest with an ax to grind.",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3659","Officially, his present power is as",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3660","chairman of that exalted court of first",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3661","instance, the Committee on Rules. Bills",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3662","do not reach the floor without a “rule”",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3663","from that body unless the House, on a",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3664","rare occasion, votes otherwise. Under",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3665","the Smith scrutiny the worth of a bill is",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3666","measured, the sly “gimmicks” are",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3667","exposed, and the sponsor is required to",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3668","show good cause. But Smith’s official",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3669","authority is overshadowed by the respect",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3670","with which scores of his colleagues,",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3671","inexperienced or busy or careless, regard",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3672","the “Judge’s” opinion. It may be assumed",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3673","that on every measure that comes before",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3674","the House many, many Smithinfluenced",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3675","votes can be counted. And no member",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3676","would question the Virginian’s devotion",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3677","to principle, his deep understanding of",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3678","constitutional verities, and his untiring",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3679","persistence in behalf of the values",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3680","embedded in his philosophy.",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3681","",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3682","It is not inappropriate that he represents a district which was the homeland",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3683","of Washington, Jefferson, Madison,",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3684","Monroe, and Marshall.",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
"3685","",1958,"sim_newsweek-us_1958-08-25_52_8.txt"
