"","word1","word2","date","year","month","day","filename"
"3039","ellis","proposed","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3040","investment","account","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3041","unusual","function","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3042","trade","association","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3043","association","pressure","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3044","pressure","organization","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3045","york","bank","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3046","investment","opportunities","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3047","wall","street","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3048","street","financing","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3049","private","investor","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3050","investor","owned","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3051","owned","companies","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3052","blue","chip","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3053","chip","pool","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3054","reasonable","portion","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3055","grade","blue","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3056","blue","chip","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3057","chip","industrial","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3058","industrial","bonds","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3059","term","governments","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3060","constant","inflow","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3061","maturing","investments","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3062","short","term","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3063","term","low","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3064","low","yield","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3065","yield","governments","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3066","appreciably","increase","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3067","single","system's","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3068","system's","program","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3069","cooperatives","choose","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3070","vast","investment","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3071","investment","operation","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3072","wall","street","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3073","space","permits","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3074","ellis","dream","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3075","dream","recently","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3076","recently","proposed","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3077","federal","government","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3078","government","build","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3079","potomac","river","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3080","river","project","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3081","tva","model","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3082","provide","boating","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3083","boating","swimming","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3084","swimming","picnicking","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3085","federal","hydroelectric","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3086","capital","community","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3087","potomac","paradise","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3088","deathless","fourth","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3089","fourth","branch","1959-07-06",1959,7,6,"moley_perspective_AI_86.txt"
"3090","perfectly","separating","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3091","impossible","due","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3092","minor","overlaps","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3093","remain","requiring","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3094","requiring","manual","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3095","manual","correction","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3096","flawless","result","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3097","feedback","obsession","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3098","montpelier","vt","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3099","green","mountains","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3100","current","trend","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3101","century","ago","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3102","bright","brave","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3103","uncommon","responsi","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3104","produce","super","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3105","super","leaders","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3106","sober","gentle","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3107","acute","foreign","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3108","foreign","ob","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3109","popularization","swept","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3110","civil","war","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3111","war","tossing","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3112","mediocrities","demagogues","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3113","people","assumed","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3114","immensely","complex","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3115","complex","task","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3116","popular","vote","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3117","current","obsession","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3118","politicians","leaders","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3119","governor","rockefeller","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3120","report","widely","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3121","widely","published","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3122","weight","attached","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3123","reporter","arthur","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3124","arthur","krock","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3125","dential","candidate","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3126","questions","selected","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3127","tiny","percentage","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3128","periods","prior","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3129","bring","fundamentally","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3130","presidential","aspirants","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3131","clacking","computer","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3132","computer","machines","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3133","disaster","befell","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3134","befell","thomas","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3135","polls","shaped","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3136","bag","campaign","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3137","putative","presiden","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3138","tial","candidates","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3139","profound","constitutional","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3140","constitutional","ar","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3141","measured","reasoning","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3142","expert","experienced","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3143","experienced","financial","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3144","breed","multitudes","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3145","friendly","constituents","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3146","constituents","editorials","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3147","home","town","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3148","town","newspapers","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3149","statistical","tables","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3150","tables","borrowed","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3151","ernment","departments","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3152","ent","national","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3153","national","leadership","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3154","sociological","imagination","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3155","richard","la","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3156","la","piere's","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3157","jacques","barzun's","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3158","fically","dissects","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3159","public","denied","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3160","computing","machines","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3161","baseball","aver","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3162","current","craze","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3163","permissive","home","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3164","ph.d","education","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3165","discipline","teachers","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3166","teachers","offer","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3167","students","desires","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3168","foundations","supplant","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3169","ate","study","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3170","expensive","mechanical","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3171","mere","clerks","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3172","book","filling","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3173","exercise","judgment","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3174","critical","moment","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3175","history","leaders","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3176","public","opinion","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3177","politics","provide","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3178","seek","guidance","1959-08-31",1959,8,31,"moley_perspective_AI_87.txt"
"3179","farm","expert","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3180","khrushchev","rose","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3181","agricultural","genius","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3182","mystical","henry","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3183","henry","wallace","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3184","wonderful","farm","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3185","farm","plans","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3186","jolly","slav","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3187","rect","methods","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3188","talents","henry","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3189","statistical","successes","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3190","ukrainian","vil","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3191","collective","farms","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3192","vast","tracts","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3193","tracts","east","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3194","progressive","agriculture","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3195","foolhardy","venture","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3196","hardhanded","practical","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3197","practical","people","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3198","hostile","arid","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3199","arid","wastes","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3200","lord","na","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3201","semi","desert","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3202","henry","wallace","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3203","mystical","overtones","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3204","rain","falls","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3205","time","heavily","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3206","mild","tem","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3207","perature","prevailed","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3208","photographed","smil","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3209","soviet","juggling","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3210","juggling","act","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3211","k's","rise","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3212","stalin's","death","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3213","sational","announcement","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3214","announcement","soviet","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3215","soviet","rus","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3216","fewer","cattle","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3217","czarist","russia","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3218","russia","specialists","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3219","specialists","pon","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3220","astonishing","assertion","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3221","classified","cows","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3222","statistically","transformed","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3223","horned","cattle","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3224","statistical","pigs","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3225","mares","resumed","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3226","bovine","classification","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3227","propaganda","duly","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3228","duly","capitalized","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3229","miracle","wallace","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3230","cross","breeding","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3231","farm","plans","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3232","miracle","belongs","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3233","viet","boast","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3234","american","army","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3235","army","officer","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3236","jointed","illustrated","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3237","russian","officer","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3238","immediately","consigned","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3239","tokyo","hospital","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3240","hospital","readers","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3241","window","ledge","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3242","behavior","pattern","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3243","russian","trait","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3244","k's","travels","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3245","deputy","premier","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3246","premier","visited","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3247","middle","west","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3248","soviet","photographers","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3249","dairy","farm","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3250","county","illinois","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3251","ard","comment","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3252","farmer's","milkhouse","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3253","fever","heat","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3254","stand","auto","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3255","matic","milker","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3256","stainless","steel","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3257","steel","col","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3258","lecting","tank","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3259","photographed","amid","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3260","american","achievement","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3261","department","explained","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3262","soviet","reporters","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3263","reporters","threw","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3264","ah","communism","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3265","ad","lib","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3266","tively","reveal","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3267","future","reflection","1959-09-28",1959,9,28,"moley_perspective_AI_88.txt"
"3268","text","extracted","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3269","labor","party","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3270","political","revolution","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3271","quietly","moving","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3272","western","allies","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3273","tourist","trade","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3274","trade","west","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3275","west","germany","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3276","earlier","article","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3277","julius","hirsch","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3278","economic","miracle","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3279","socialist","party","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3280","social","democrats","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3281","month","renounced","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3282","renounced","marxism","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3283","anachronism","italy","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3284","considerable","poverty","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3285","safely","governed","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3286","christian","democrats","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3287","british","labor","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3288","labor","party","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3289","lord","woolton","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3290","recently","published","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3291","published","memoirs","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3292","labor","party","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3293","class","party","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3294","class","distinctions","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3295","workers","nationalization","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3296","class","struggle","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3297","government","ownership","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3298","ownership","fade","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3299","past","leaving","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3300","leaving","hugh","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3301","hugh","gaitskell","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3302","practical","colleagues","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3303","ill","assorted","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3304","assorted","lot","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3305","british","election","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3306","actual","fourth","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3307","fourth","rejection","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3308","fat","majority","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3309","dozen","labor's","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3310","wholly","abnormal","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3311","abnormal","manifestation","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3312","weariness","impatience","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3313","nation","eviscerated","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3314","forthcoming","conference","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3315","labor","party","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3316","internal","malaise","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3317","component","elements","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3318","ill","assorted","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3319","assorted","lot","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3320","armchair","doctrinaire","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3321","doctrinaire","fabians","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3322","shaw","economists","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3323","webbs","bitter","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3324","bitter","haters","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3325","aneurin","bevan","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3326","bevan","trade","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3327","trade","unionists","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3328","unionists","welfare","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3329","welfare","workers","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3330","workers","amateur","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3331","amateur","university","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3332","university","intellectuals","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3333","prostrate","liberal","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3334","liberal","party","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3335","ill","fitted","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3336","major","alternative","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3337","liberals","led","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3338","offered","differences","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3339","wide","similarity","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3340","purpose","permitted","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3341","governing","britain","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3342","parliamentary","minority","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3343","function","similar","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3344","party","frustrates","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3345","marxist","goals","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3346","trade","unions","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3347","practical","advantages","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3348","advantages","compromise","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3349","impossible","compromises","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3350","campaign","gaitskell","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3351","responsible","party","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3352","party","suited","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3353","reform","movement","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3354","die","surely","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3355","regain","power","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3356","campaign","gaitskell","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3357","promises","lower","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3358","lower","taxes","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3359","hypothetical","increase","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3360","british","refused","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3361","gamble","americans","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3362","economic","illusions","1959-11-30",1959,11,30,"moley_perspective_AI_89.txt"
"3363","text","extracted","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3364","minor","formatting","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3365","formatting","inconsistencies","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3366","remain","due","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3367","politics","history","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3368","venerated","teachers","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3369","december","days","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3370","personal","fortunes","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3371","fortunes","doctors","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
"3372","abandoning","job","1959-12-14",1959,12,14,"moley_perspective_AI_90.txt"
